Word base            L.key                Suffixes id          W.form key                     W.form
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/G#1           kojekoga
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/D#1           kojekom
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/D#2           kojekomu
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/A#1           kojekoga
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/L#1           kojekom
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/L#2           kojekome
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/I#1           kojekim
kojetko              CH#PRON.NEO.CH1#     PRON.UOD.IME##tko    PRON.NEO.CH1##|S/I#2           kojekime
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/N#1           koješta
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/G#1           koječega
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/D#1           koječemu
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/A#1           koječega
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/L#1           koječem
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/L#2           koječemu
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/I#1           koječim
koješta              CH#PRON.NEO.CH1#     PRON.UOD.IME##što    PRON.NEO.CH1##|S/I#2           koječime
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/M#1         koji
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/F#1         koja
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/N/N#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/G/M#1         kojeg
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/G/M#2         kojega
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/G/F#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/G/N#1         kojeg
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/G/N#2         kojega
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/D/M#1         kojem
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/D/M#2         kojemu
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/D/F#1         kojoj
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/D/N#1         kojem
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/D/N#2         kojemu
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/A/M#1         kojeg
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/A/M#2         kojega
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/A/M#3         koji
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/A/F#1         koju
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/A/N#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/L/M#1         kojem
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/L/F#1         kojoj
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/L/N#1         kojem
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/I/M#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/I/M#2         kojime
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/I/F#1         kojom
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|S/I/N#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/N/M#1         koji
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/N/F#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/N/N#1         koja
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/G/M#1         kojih
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/G/F#1         kojih
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/G/N#1         kojih
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/M#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/M#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/F#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/F#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/N#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/D/N#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/A/M#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/A/F#1         koje
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/A/N#1         koja
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/M#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/M#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/F#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/F#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/N#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/L/N#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/M#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/M#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/F#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/F#2         kojima
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/N#1         kojim
koji                 CH#PRON.UOD.PRD#     PRON.UOD.PRD##koji   PRON.UOD.PRD##|P/I/N#2         kojima
koji                 FX#CONJ#ODZAM        -                    -                              koji
kojigod              FX#PRON.NEO.FIX#None -                    -                              kojigod
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/N/M#1         kolik
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/N/M#2         koliki
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/N/F#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/N/N#1         koliko
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/M#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/M#2         kolikoga
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/M#3         kolikog
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/F#1         kolike
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/N#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/N#2         kolikoga
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/G/N#3         kolikog
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/M#1         koliku
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/M#2         kolikomu
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/M#3         kolikom
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/F#1         kolikoj
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/N#1         koliku
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/N#2         kolikomu
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/D/N#3         kolikom
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/M#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/M#2         kolik
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/M#3         kolikoga
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/M#4         kolikog
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/F#1         koliku
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/A/N#1         koliko
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/V/M#1         koliki
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/V/F#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/V/N#1         koliko
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/M#1         koliku
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/M#2         kolikom
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/M#3         kolikome
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/F#1         kolikoj
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/N#1         koliku
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/N#2         kolikom
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/L/N#3         kolikome
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/I/M#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/I/F#1         kolikom
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|S/I/N#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/N/M#1         koliki
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/N/F#1         kolike
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/N/N#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/G/M#1         kolikih
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/G/F#1         kolikih
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/G/N#1         kolikih
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/M#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/M#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/F#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/F#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/N#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/D/N#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/A/M#1         kolike
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/A/F#1         kolike
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/A/N#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/V/M#1         koliki
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/V/F#1         kolike
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/V/N#1         kolika
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/M#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/M#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/F#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/F#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/N#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/L/N#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/M#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/M#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/F#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/F#2         kolikima
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/N#1         kolikim
kolik                CH#PRON.UOD.PRD#     ADJ#P_N+O#           PRON.UOD.PRD##|P/I/N#2         kolikima
kolik                FX#CONJ#ODZAM        -                    -                              kolik
kraj                 FX#PREP#UZ_G         -                    -                              kraj
kriomice             FX#ADV#NAC.KAKO      -                    -                              kriomice
kroz                 FX#PREP#UZ_A         -                    -                              kroz
kuda                 FX#CONJ#PRI          -                    -                              kuda
lani                 FX#ADV#VRE.KADA      -                    -                              lani
ležećke              FX#ADV#NAC.KAKO      -                    -                              ležećke
li                   FX#PART#ALL          -                    -                              li
ljetos               FX#ADV#VRE.KADA      -                    -                              ljetos
mada                 FX#CONJ#NOR          -                    -                              mada
makar                FX#CONJ#NOR          -                    -                              makar
malo                 FX#ADV#KOL.KOLIKO    -                    -                              malo
maločas              FX#ADV#VRE.KADA      -                    -                              maločas
manje                FX#ADV#KOL.KOLIKO    -                    -                              manje
među                 FX#PREP#UZ_A         -                    -                              među
među                 FX#PREP#UZ_I         -                    -                              među
međutim              FX#ADV#OST.SUPR      -                    -                              međutim
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|N#1              mi
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|G#1              nas
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|D#1              nama
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|D#2              nam
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|A#1              nas
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|L#1              nama
mi                   CH#PRON.OSO#         PRON.OSO#P/1#        PRON.OSO#P/1#|I#1              nama
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/N/M#1          naš
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/N/F#1          naša
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/N/N#1          naše
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/G/M#1          našeg
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/G/M#2          našega
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/G/F#1          naše
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/G/N#1          našeg
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/G/N#2          našega
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/D/M#1          našem
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/D/M#2          našemu
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/D/F#1          našoj
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/D/N#1          našem
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/D/N#2          našemu
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/A/M#1          našeg
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/A/M#2          našega
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/A/M#3          naš
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/A/F#1          našu
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/A/N#1          naše
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/V/M#1          naš
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/V/F#1          naša
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/V/N#1          naše
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/L/M#1          našem
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/L/M#2          našemu
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/L/F#1          našoj
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/L/N#1          našem
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/L/N#2          našemu
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/I/M#1          našim
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/I/F#1          našom
mi                   CH#PRON.POS#         PRON.POS#P/1#naš     PRON.POS#P/1#|S/I/N#1          našim
